hora_do_dia,dia_semana,tipo_endereco,taxa_historica_cep,peso_kg,volume_l,chuva_mm,temperatura_c,tentativas_anteriores,motorista_experiente,probabilidade_verdadeira,rotulo_invertido,falhou
6,MONDAY,RESIDENCIAL,0.1200,9.06,112.23,0.0,30.3,0,0,0.137219,0,0
11,FRIDAY,COMERCIAL,0.2800,1.22,39.79,4.9,18.3,0,1,0.124135,0,1
11,WEDNESDAY,RESIDENCIAL,0.1500,2.46,10.33,0.0,20.7,0,0,0.077046,0,1
15,FRIDAY,RESIDENCIAL,0.2200,2.51,14.85,18.9,12.0,0,1,0.140959,0,0
12,WEDNESDAY,CONDOMINIO,0.1100,1.10,42.27,2.1,15.6,3,0,0.808931,0,1
9,SATURDAY,RESIDENCIAL,0.1200,7.04,39.82,0.0,25.3,0,1,0.050752,0,0
6,SATURDAY,RESIDENCIAL,0.0500,2.80,47.35,0.0,34.2,1,0,0.188988,0,0
14,SATURDAY,RESIDENCIAL,0.0900,1.03,16.41,0.0,16.2,0,0,0.064488,0,0
20,FRIDAY,RESIDENCIAL,0.3100,1.56,28.35,7.9,23.4,0,1,0.252731,0,0
17,SUNDAY,COMERCIAL,0.0600,7.94,93.48,0.0,15.9,1,1,0.457706,0,0
20,THURSDAY,RESIDENCIAL,0.1200,0.34,38.04,7.4,22.4,0,0,0.209434,0,0
14,MONDAY,RESIDENCIAL,0.1100,1.98,29.51,0.0,19.6,0,1,0.052131,0,0
13,SUNDAY,RESIDENCIAL,0.1100,1.64,45.12,0.0,20.7,0,1,0.050955,0,0
19,SATURDAY,CONDOMINIO,0.2800,1.19,10.30,0.0,19.1,1,0,0.567817,0,0
17,SUNDAY,RESIDENCIAL,0.0500,1.71,48.01,16.9,13.3,0,0,0.120393,0,0
21,SATURDAY,RESIDENCIAL,0.1500,2.64,49.75,1.3,23.0,0,0,0.187475,0,0
17,THURSDAY,RESIDENCIAL,0.2500,6.69,60.96,0.0,16.2,1,1,0.256372,0,0
12,FRIDAY,COMERCIAL,0.1500,2.94,63.63,0.0,17.7,0,0,0.145794,0,1
6,TUESDAY,RESIDENCIAL,0.1200,11.98,150.85,0.0,24.3,0,1,0.092700,0,0
11,THURSDAY,RESIDENCIAL,0.1200,4.98,89.43,0.0,19.7,0,1,0.057661,0,0
10,FRIDAY,CONDOMINIO,0.2800,2.81,24.93,0.0,25.6,0,0,0.206193,0,0
7,SUNDAY,RESIDENCIAL,0.0800,2.27,53.91,0.0,27.5,3,0,0.677518,0,1
6,MONDAY,CONDOMINIO,0.1900,1.03,17.62,0.0,30.5,0,0,0.156597,0,0
19,SATURDAY,RESIDENCIAL,0.0500,1.17,27.01,0.0,22.8,1,1,0.181427,0,0
11,WEDNESDAY,COMERCIAL,0.0800,1.49,17.93,0.0,20.0,0,0,0.077914,0,0
16,THURSDAY,RESIDENCIAL,0.0800,2.22,32.12,0.0,13.7,0,1,0.042208,0,0
16,SATURDAY,RESIDENCIAL,0.1200,1.28,28.45,0.0,17.8,0,0,0.078118,0,0
9,SUNDAY,COMERCIAL,0.2800,5.22,73.12,0.6,20.8,0,0,0.471526,0,1
15,TUESDAY,COMERCIAL,0.0600,3.00,41.96,2.2,18.0,1,1,0.173911,0,0
16,WEDNESDAY,RESIDENCIAL,0.0900,1.76,26.24,0.0,16.9,0,0,0.075645,0,0
21,THURSDAY,RURAL,0.1500,1.08,9.91,0.0,26.7,0,0,0.299567,0,0
15,THURSDAY,RESIDENCIAL,0.2800,5.08,90.64,0.0,17.6,2,0,0.692442,0,1
11,SATURDAY,CONDOMINIO,0.2200,4.64,66.76,0.0,23.1,0,1,0.111555,0,0
14,WEDNESDAY,CONDOMINIO,0.3100,1.30,11.70,0.0,24.4,3,0,0.900903,0,1
18,SATURDAY,COMERCIAL,0.2200,2.41,36.75,0.0,23.2,0,1,0.438131,0,0
18,TUESDAY,CONDOMINIO,0.1900,2.20,9.53,5.2,21.6,0,1,0.209014,0,0
20,SUNDAY,CONDOMINIO,0.2500,4.83,55.95,5.5,26.0,1,0,0.692546,0,0
12,FRIDAY,RESIDENCIAL,0.0600,3.23,67.78,0.0,18.4,1,1,0.137036,0,1
6,SATURDAY,CONDOMINIO,0.1900,3.79,14.72,0.0,25.4,2,0,0.591853,0,1
18,SATURDAY,RESIDENCIAL,0.0600,2.18,20.56,0.0,17.4,1,0,0.264004,0,1
20,MONDAY,RESIDENCIAL,0.1200,0.57,23.10,0.0,21.4,0,0,0.149905,0,0
11,TUESDAY,RESIDENCIAL,0.3100,2.01,39.98,1.6,20.5,0,1,0.098161,0,0
17,TUESDAY,RESIDENCIAL,0.1100,5.19,89.35,3.3,14.2,3,1,0.681278,0,1
21,SATURDAY,RURAL,0.3100,3.74,43.08,12.9,22.4,0,1,0.458674,0,0
10,TUESDAY,RESIDENCIAL,0.1500,1.72,18.04,0.2,16.2,0,1,0.043031,0,0
10,TUESDAY,CONDOMINIO,0.0900,1.64,23.74,0.0,24.8,0,1,0.062501,0,0
14,SATURDAY,RESIDENCIAL,0.1900,6.39,29.47,0.0,18.5,1,1,0.183566,0,0
17,WEDNESDAY,RESIDENCIAL,0.3100,4.00,73.09,9.9,21.8,0,1,0.200025,0,0
10,THURSDAY,RESIDENCIAL,0.3100,0.85,10.67,0.0,18.5,0,1,0.077553,0,0
6,TUESDAY,CONDOMINIO,0.2200,8.27,44.71,0.0,26.9,2,1,0.575320,0,0
17,TUESDAY,COMERCIAL,0.3100,2.66,30.45,0.0,21.7,0,0,0.233671,0,0
0,SUNDAY,COMERCIAL,0.2200,0.90,35.68,0.0,30.1,0,1,0.400645,0,0
16,SATURDAY,RESIDENCIAL,0.2800,0.69,48.61,0.0,12.0,2,1,0.443169,0,0
19,SUNDAY,CONDOMINIO,0.3100,1.56,49.58,0.0,21.0,0,0,0.376911,0,1
10,MONDAY,COMERCIAL,0.0900,1.42,31.20,0.0,23.3,0,0,0.089995,0,0
10,TUESDAY,CONDOMINIO,0.0800,3.59,86.91,10.4,24.0,0,1,0.119770,0,0
15,SATURDAY,CONDOMINIO,0.1200,1.86,22.67,0.0,16.0,0,0,0.112763,0,0
6,THURSDAY,COMERCIAL,0.1900,3.15,31.40,0.0,33.0,0,0,0.157672,0,0
12,THURSDAY,RESIDENCIAL,0.0600,3.43,19.13,0.0,23.8,0,0,0.077864,0,0
8,SUNDAY,RESIDENCIAL,0.3100,2.61,47.78,0.0,22.1,0,1,0.090164,0,0
13,SATURDAY,RESIDENCIAL,0.1900,8.20,109.90,0.0,16.4,0,1,0.093859,0,0
16,MONDAY,RESIDENCIAL,0.0500,0.68,34.31,0.0,16.1,0,1,0.038281,0,0
9,TUESDAY,RESIDENCIAL,0.1200,2.36,44.63,0.0,20.4,1,1,0.127363,0,0
9,THURSDAY,RESIDENCIAL,0.2500,5.95,89.56,0.0,21.6,0,0,0.159626,0,0
12,FRIDAY,RESIDENCIAL,0.2200,0.87,24.05,0.0,19.8,1,0,0.298165,0,1
21,WEDNESDAY,CONDOMINIO,0.1500,5.13,72.78,0.0,20.7,0,1,0.195190,0,0
21,FRIDAY,RESIDENCIAL,0.3100,3.75,35.73,0.0,26.4,0,1,0.214952,0,0
6,THURSDAY,RESIDENCIAL,0.1200,4.60,70.39,0.0,30.7,1,1,0.173727,0,0
9,TUESDAY,RESIDENCIAL,0.2500,25.47,70.70,0.0,27.1,2,0,0.742987,0,1
4,SUNDAY,COMERCIAL,0.0800,1.72,22.81,0.0,25.7,0,0,0.370106,0,0
13,SATURDAY,RESIDENCIAL,0.2200,1.37,16.95,0.0,18.4,1,0,0.268951,0,1
10,MONDAY,RESIDENCIAL,0.1900,2.56,37.60,0.0,25.2,0,0,0.107015,0,0
13,SUNDAY,RESIDENCIAL,0.3100,1.18,51.71,0.0,18.1,1,1,0.256992,0,0
13,SATURDAY,COMERCIAL,0.2200,2.35,14.01,0.0,15.1,0,1,0.249139,0,0
7,SUNDAY,COMERCIAL,0.1500,6.47,33.00,6.2,29.6,1,0,0.682384,0,1
8,MONDAY,RESIDENCIAL,0.1200,1.30,5.82,0.0,19.3,0,0,0.064271,0,0
18,WEDNESDAY,COMERCIAL,0.2200,2.77,53.73,0.0,22.6,0,0,0.302836,0,1
18,MONDAY,RESIDENCIAL,0.2500,1.67,42.92,2.0,20.6,1,1,0.381174,0,0
8,TUESDAY,RESIDENCIAL,0.0600,1.12,22.96,0.0,23.5,0,1,0.034886,0,0
6,TUESDAY,CONDOMINIO,0.1900,1.32,32.54,0.0,29.2,0,0,0.162079,0,0
13,TUESDAY,RESIDENCIAL,0.1100,4.43,68.60,0.0,16.9,0,1,0.060834,0,0
14,TUESDAY,COMERCIAL,0.0600,0.92,37.32,0.0,22.2,1,1,0.161960,0,0
11,SATURDAY,RURAL,0.2200,1.27,32.50,0.0,20.1,1,0,0.387876,0,0
21,SATURDAY,RESIDENCIAL,0.2800,1.38,33.13,4.7,23.3,1,0,0.553425,0,1
10,TUESDAY,CONDOMINIO,0.2500,9.65,128.75,0.0,19.6,0,0,0.268597,0,0
9,THURSDAY,RESIDENCIAL,0.0800,5.15,68.31,0.0,27.8,0,1,0.053555,0,0
12,MONDAY,CONDOMINIO,0.2500,6.18,69.83,0.0,22.3,0,1,0.172191,0,0
16,WEDNESDAY,RURAL,0.3100,3.47,30.57,0.0,12.0,1,1,0.398680,0,1
13,TUESDAY,RESIDENCIAL,0.1100,1.07,31.75,0.0,23.9,2,1,0.347907,0,0
5,TUESDAY,RURAL,0.2800,4.24,90.74,0.0,28.8,0,1,0.335137,0,0
19,SATURDAY,CONDOMINIO,0.2200,8.73,134.61,0.0,20.8,1,0,0.679765,0,0
23,THURSDAY,CONDOMINIO,0.0900,3.07,28.66,6.9,20.9,0,0,0.219238,0,0
2,MONDAY,RURAL,0.3100,0.46,35.18,12.9,30.7,1,1,0.697774,0,1
13,FRIDAY,CONDOMINIO,0.3100,0.93,38.44,0.0,21.8,1,1,0.378248,0,0
6,TUESDAY,COMERCIAL,0.3100,1.53,31.18,0.4,25.7,0,0,0.203424,0,0
14,WEDNESDAY,COMERCIAL,0.1100,2.12,39.68,0.0,23.3,0,0,0.126498,0,0
7,SATURDAY,RESIDENCIAL,0.1200,3.63,39.07,0.0,24.1,3,0,0.691903,0,1
8,MONDAY,CONDOMINIO,0.1100,1.82,48.37,0.0,25.2,0,0,0.122709,0,0
19,WEDNESDAY,CONDOMINIO,0.0800,1.13,23.71,20.0,20.5,0,0,0.366582,0,0
9,SUNDAY,CONDOMINIO,0.1100,6.64,74.74,0.0,22.6,0,1,0.079949,0,0
9,SATURDAY,RESIDENCIAL,0.3100,3.11,49.25,1.8,18.4,1,0,0.346095,0,0
15,FRIDAY,CONDOMINIO,0.0500,6.73,101.06,0.0,18.1,0,1,0.089847,0,1
12,WEDNESDAY,RESIDENCIAL,0.0800,1.89,27.02,0.0,20.2,0,1,0.046501,0,0
6,MONDAY,RESIDENCIAL,0.0600,1.44,58.84,0.0,30.8,0,1,0.046413,0,0
13,SUNDAY,CONDOMINIO,0.0500,0.92,14.22,15.7,16.3,0,0,0.156089,0,0
8,MONDAY,RESIDENCIAL,0.0900,7.46,57.80,0.0,23.2,0,0,0.086408,0,0
12,TUESDAY,RESIDENCIAL,0.0500,0.90,12.89,0.0,19.3,2,1,0.261162,0,0
9,THURSDAY,COMERCIAL,0.0800,1.01,21.44,0.8,22.8,0,1,0.050835,0,0
17,SATURDAY,COMERCIAL,0.0800,1.77,22.42,0.0,19.8,1,1,0.389344,0,1
12,MONDAY,COMERCIAL,0.2500,8.35,109.09,2.8,14.9,2,0,0.771907,0,1
11,MONDAY,RURAL,0.3100,1.69,19.29,0.0,17.7,2,0,0.733687,0,1
8,SUNDAY,COMERCIAL,0.1900,1.68,25.86,0.0,28.6,0,0,0.349199,0,0
21,THURSDAY,CONDOMINIO,0.3100,1.34,22.48,4.0,20.3,0,0,0.413242,0,1
8,MONDAY,COMERCIAL,0.0600,0.93,15.91,0.0,23.2,0,1,0.044826,0,0
14,FRIDAY,RESIDENCIAL,0.0600,3.85,44.88,0.0,16.3,0,0,0.075283,1,1
19,FRIDAY,RESIDENCIAL,0.3100,2.26,13.67,3.0,24.5,0,1,0.210183,0,0
14,FRIDAY,RESIDENCIAL,0.2800,1.57,14.14,0.3,20.8,2,1,0.486331,0,1
9,SUNDAY,COMERCIAL,0.0600,5.30,98.25,0.5,25.6,0,0,0.310026,0,0
10,FRIDAY,RESIDENCIAL,0.1900,1.30,14.74,0.0,22.0,0,1,0.054242,0,0
11,SATURDAY,RURAL,0.1500,4.98,76.83,2.3,17.6,0,1,0.112777,0,0
16,FRIDAY,CONDOMINIO,0.0500,1.70,17.59,0.0,12.0,0,1,0.052295,0,0
6,SUNDAY,RESIDENCIAL,0.0500,3.31,41.89,0.0,29.3,0,1,0.038654,0,0
16,SATURDAY,COMERCIAL,0.0900,6.12,99.33,0.0,15.1,0,1,0.233674,0,1
21,WEDNESDAY,RURAL,0.3100,1.86,22.42,0.0,26.6,0,0,0.464604,0,0
14,THURSDAY,RESIDENCIAL,0.0500,6.30,103.77,2.3,12.0,1,0,0.243438,0,0
14,WEDNESDAY,RESIDENCIAL,0.0600,2.47,58.09,2.1,22.6,1,1,0.151950,0,0
8,FRIDAY,RESIDENCIAL,0.2200,1.50,47.99,0.0,25.2,0,0,0.120623,0,0
6,THURSDAY,COMERCIAL,0.1900,4.21,66.87,0.0,26.9,0,1,0.101628,0,0
6,MONDAY,RESIDENCIAL,0.1500,2.68,39.03,4.2,27.6,0,0,0.115487,0,0
8,WEDNESDAY,RESIDENCIAL,0.1100,1.22,35.25,0.0,24.4,2,1,0.299328,0,0
8,FRIDAY,CONDOMINIO,0.1500,3.30,26.71,0.0,22.3,1,0,0.306898,0,1
7,TUESDAY,COMERCIAL,0.1100,1.41,34.60,1.7,32.0,0,0,0.122405,0,0
15,SATURDAY,RESIDENCIAL,0.0600,9.92,157.94,0.0,17.9,0,1,0.074314,0,0
17,TUESDAY,RESIDENCIAL,0.0600,4.25,27.85,0.0,23.7,3,1,0.582161,0,0
6,MONDAY,RESIDENCIAL,0.2800,2.13,23.37,2.0,29.1,2,1,0.497183,0,0
11,SUNDAY,COMERCIAL,0.0800,0.99,16.80,0.0,22.4,0,1,0.143067,0,0
6,TUESDAY,RESIDENCIAL,0.2500,1.11,27.39,0.0,21.7,0,1,0.070523,0,0
7,FRIDAY,RESIDENCIAL,0.0500,4.63,71.32,0.0,23.8,0,1,0.044236,0,0
12,SATURDAY,COMERCIAL,0.1900,4.58,34.55,9.2,24.6,0,1,0.381945,0,1
19,MONDAY,COMERCIAL,0.1200,4.91,38.87,0.0,28.1,0,0,0.244204,0,0
14,WEDNESDAY,RESIDENCIAL,0.0800,2.15,13.70,0.0,17.8,0,1,0.042474,0,0
20,SATURDAY,RESIDENCIAL,0.0500,4.14,41.95,0.0,21.5,0,0,0.124695,0,0
13,WEDNESDAY,RESIDENCIAL,0.0600,5.66,40.61,7.1,23.3,0,0,0.117061,0,0
9,SATURDAY,COMERCIAL,0.1500,2.14,58.67,0.4,26.7,2,0,0.823491,0,1
8,FRIDAY,COMERCIAL,0.3100,6.88,99.30,0.0,26.0,0,1,0.179344,0,0
8,THURSDAY,RESIDENCIAL,0.1900,0.46,17.26,0.6,32.0,3,1,0.658708,0,1
11,WEDNESDAY,COMERCIAL,0.1100,5.68,83.80,0.0,21.3,0,1,0.075383,0,0
11,SUNDAY,RESIDENCIAL,0.2500,1.87,6.78,0.0,22.7,1,1,0.164911,0,1
14,TUESDAY,COMERCIAL,0.0500,2.35,34.21,0.0,21.3,0,0,0.097228,0,0
9,TUESDAY,RESIDENCIAL,0.2500,9.60,54.18,0.0,25.7,2,0,0.638929,0,1
20,WEDNESDAY,COMERCIAL,0.1500,5.90,66.49,0.0,22.1,0,1,0.175876,0,0
20,SUNDAY,COMERCIAL,0.0600,1.82,32.91,0.0,16.2,1,1,0.510284,0,0
6,SUNDAY,RURAL,0.2500,1.33,28.82,0.0,28.3,0,1,0.137588,0,0
12,WEDNESDAY,RESIDENCIAL,0.2500,16.89,156.28,0.0,19.6,0,1,0.188371,0,0
14,MONDAY,CONDOMINIO,0.1100,7.52,69.12,0.0,23.3,1,1,0.272987,0,0
19,MONDAY,CONDOMINIO,0.0600,1.90,45.53,0.0,19.5,0,0,0.191487,0,0
18,TUESDAY,CONDOMINIO,0.1900,0.67,50.29,0.0,16.9,0,0,0.272081,0,0
9,WEDNESDAY,RESIDENCIAL,0.1100,4.90,76.51,5.1,29.1,0,1,0.077991,0,0
17,WEDNESDAY,RESIDENCIAL,0.2800,8.73,116.66,3.7,15.6,0,1,0.165673,0,0
13,TUESDAY,COMERCIAL,0.1200,3.00,45.04,0.0,14.5,0,0,0.116619,0,0
16,TUESDAY,CONDOMINIO,0.0900,0.91,15.82,0.0,22.5,0,1,0.072160,0,0
18,SATURDAY,COMERCIAL,0.3100,0.58,30.18,0.4,21.6,1,1,0.754956,0,1
10,THURSDAY,RESIDENCIAL,0.1900,6.34,126.91,5.9,23.8,1,0,0.417667,0,1
16,WEDNESDAY,RESIDENCIAL,0.0600,1.14,7.54,0.0,12.0,0,1,0.033526,0,0
16,THURSDAY,RESIDENCIAL,0.1500,3.27,15.62,0.6,17.7,0,0,0.097548,0,0
10,FRIDAY,CONDOMINIO,0.2500,4.78,54.18,0.0,28.1,1,1,0.331418,0,0
6,THURSDAY,RESIDENCIAL,0.0600,1.57,28.90,4.4,24.9,0,1,0.044824,0,0
12,FRIDAY,CONDOMINIO,0.3100,6.07,68.11,0.0,17.3,2,1,0.681395,0,0
10,TUESDAY,RESIDENCIAL,0.1100,1.00,9.88,0.0,18.4,1,0,0.164176,0,0
19,MONDAY,CONDOMINIO,0.2500,10.81,91.74,0.0,18.1,3,1,0.920504,0,1
9,SUNDAY,RESIDENCIAL,0.1900,30.00,250.00,3.4,24.1,0,0,0.364705,0,0
14,MONDAY,COMERCIAL,0.0900,1.52,33.51,0.0,21.6,2,1,0.392704,0,0
9,SUNDAY,RESIDENCIAL,0.3100,0.36,9.67,0.0,26.0,0,0,0.130980,0,1
9,MONDAY,CONDOMINIO,0.0500,2.02,34.12,0.0,18.2,0,0,0.083247,0,0
9,TUESDAY,COMERCIAL,0.3100,3.66,39.50,0.0,27.9,0,1,0.141547,0,0
14,TUESDAY,RESIDENCIAL,0.2500,0.62,22.51,0.0,21.0,0,1,0.085141,0,0
17,SATURDAY,RURAL,0.2200,0.81,10.01,0.0,19.5,0,1,0.122420,0,0
15,WEDNESDAY,RESIDENCIAL,0.0800,4.69,71.85,2.2,19.7,0,1,0.064023,1,1
10,FRIDAY,CONDOMINIO,0.3100,4.61,68.79,0.0,25.3,0,1,0.173132,0,0
9,THURSDAY,RESIDENCIAL,0.1100,2.30,26.25,0.5,19.6,0,1,0.041766,0,0
16,THURSDAY,RESIDENCIAL,0.3100,3.71,44.10,0.0,17.8,3,1,0.779911,0,0
6,FRIDAY,RURAL,0.3100,3.64,76.80,0.0,32.1,0,0,0.349827,0,0
15,THURSDAY,RESIDENCIAL,0.2200,8.10,23.90,0.0,17.1,1,1,0.217567,0,0
9,WEDNESDAY,RESIDENCIAL,0.2200,2.56,25.43,0.0,20.2,0,0,0.104305,0,0
13,SATURDAY,RESIDENCIAL,0.3100,5.52,54.11,2.8,16.8,0,0,0.198840,0,0
15,THURSDAY,RESIDENCIAL,0.0500,8.88,82.95,0.0,16.9,0,1,0.056883,0,0
8,MONDAY,RURAL,0.3100,1.19,40.55,0.0,22.2,0,1,0.171640,0,0
14,THURSDAY,RESIDENCIAL,0.2800,1.83,9.16,0.0,20.1,0,0,0.148602,0,0
15,WEDNESDAY,RESIDENCIAL,0.0800,1.07,16.72,0.0,17.2,0,1,0.041393,0,0
10,FRIDAY,RESIDENCIAL,0.0800,1.76,19.42,18.0,28.0,1,1,0.224729,0,0
7,THURSDAY,RURAL,0.2200,0.79,14.41,0.0,34.0,0,1,0.140323,0,0
12,WEDNESDAY,RESIDENCIAL,0.2800,6.93,81.05,1.0,21.0,0,0,0.219677,0,1
13,SUNDAY,RESIDENCIAL,0.0900,5.57,79.11,0.0,20.2,0,1,0.058398,0,0
10,WEDNESDAY,RESIDENCIAL,0.1100,4.55,58.19,0.0,26.5,0,0,0.092500,0,0
17,MONDAY,RESIDENCIAL,0.3100,0.60,12.16,0.0,21.9,1,1,0.257623,0,0
16,WEDNESDAY,RESIDENCIAL,0.0800,0.41,23.49,0.0,18.2,0,0,0.071638,0,0
15,THURSDAY,RURAL,0.2500,8.61,106.21,3.4,20.0,0,0,0.387719,0,0
11,THURSDAY,RESIDENCIAL,0.2800,4.76,36.77,0.0,24.3,2,0,0.615876,0,0
19,THURSDAY,RESIDENCIAL,0.1900,8.87,129.83,4.2,21.8,0,1,0.236145,0,0
15,SATURDAY,CONDOMINIO,0.1900,4.44,69.16,2.3,12.9,0,1,0.114979,0,0
10,TUESDAY,RESIDENCIAL,0.3100,1.91,32.30,0.9,24.7,2,1,0.500362,0,0
20,MONDAY,RESIDENCIAL,0.2500,2.78,11.56,0.0,20.7,2,1,0.605812,0,0
20,WEDNESDAY,RESIDENCIAL,0.2800,0.62,65.71,0.0,18.2,1,1,0.392299,0,0
12,MONDAY,RESIDENCIAL,0.0500,11.30,52.71,0.0,13.7,0,1,0.050562,0,0
10,FRIDAY,COMERCIAL,0.1100,2.24,37.87,1.4,23.3,0,1,0.064554,0,0
9,SUNDAY,CONDOMINIO,0.1500,0.79,28.25,2.2,28.6,0,1,0.083459,0,0
9,SUNDAY,CONDOMINIO,0.1200,1.30,24.19,0.0,22.0,1,1,0.161009,0,0
18,FRIDAY,CONDOMINIO,0.1200,2.14,33.35,0.4,22.3,0,0,0.237018,0,0
19,SUNDAY,COMERCIAL,0.3100,2.91,22.45,0.0,20.1,1,0,0.839505,0,1
6,THURSDAY,RESIDENCIAL,0.2500,4.00,43.87,1.8,30.6,1,0,0.370162,0,0
21,TUESDAY,RESIDENCIAL,0.0500,5.83,61.95,0.8,25.4,0,0,0.166249,0,0
16,SUNDAY,RESIDENCIAL,0.1100,2.31,42.26,0.0,19.4,0,0,0.083539,0,0
15,THURSDAY,COMERCIAL,0.1200,0.96,35.80,4.9,14.3,1,0,0.310818,0,0
6,WEDNESDAY,COMERCIAL,0.2800,0.76,13.48,0.0,22.6,0,1,0.099295,0,0
13,SUNDAY,RESIDENCIAL,0.1200,1.13,17.53,0.0,21.4,0,1,0.047714,0,0
7,SATURDAY,COMERCIAL,0.0500,4.97,99.21,0.0,28.1,0,0,0.306420,0,0
2,WEDNESDAY,RESIDENCIAL,0.2800,1.53,17.04,0.0,35.8,0,1,0.166923,0,1
6,THURSDAY,COMERCIAL,0.2500,8.64,84.06,0.0,21.3,0,1,0.133338,0,0
1,FRIDAY,RESIDENCIAL,0.2200,1.58,23.10,0.0,27.7,1,0,0.417243,0,0
8,WEDNESDAY,RESIDENCIAL,0.1900,1.62,63.60,4.4,24.3,1,0,0.318407,0,1
16,SATURDAY,RESIDENCIAL,0.2200,2.24,47.34,0.0,22.6,0,1,0.081462,0,0
7,TUESDAY,RESIDENCIAL,0.1100,2.31,43.45,19.5,24.8,0,1,0.108617,0,0
13,SATURDAY,RESIDENCIAL,0.1900,1.80,87.52,5.4,21.0,1,0,0.370069,0,0
13,SUNDAY,CONDOMINIO,0.1200,3.81,32.64,5.4,21.9,0,0,0.166146,0,0
6,WEDNESDAY,CONDOMINIO,0.0900,7.91,89.84,0.0,25.7,2,1,0.482784,0,0
15,SATURDAY,RESIDENCIAL,0.1100,2.08,22.89,0.0,14.5,0,1,0.042030,0,0
18,WEDNESDAY,RESIDENCIAL,0.2500,0.81,17.54,0.0,21.1,1,1,0.334569,0,0
7,SATURDAY,CONDOMINIO,0.0600,4.41,67.08,0.0,25.1,1,1,0.170876,0,0
10,SATURDAY,RESIDENCIAL,0.1100,3.85,21.26,0.0,24.6,0,1,0.041618,0,0
8,SUNDAY,RESIDENCIAL,0.3100,2.78,31.96,0.0,26.3,1,0,0.346002,0,1
14,SATURDAY,CONDOMINIO,0.0600,5.14,93.72,0.0,16.3,2,0,0.566941,0,0
21,TUESDAY,RESIDENCIAL,0.1100,2.07,57.94,0.0,22.1,3,0,0.847550,0,1
11,MONDAY,COMERCIAL,0.2500,7.61,100.29,0.0,18.8,2,0,0.704206,0,0
11,SUNDAY,RESIDENCIAL,0.3100,2.82,31.83,0.0,22.2,1,1,0.219569,0,0
17,SUNDAY,RESIDENCIAL,0.0800,0.99,21.72,0.0,15.6,1,0,0.167093,0,0
7,FRIDAY,CONDOMINIO,0.1500,3.47,32.06,3.1,27.6,0,0,0.161988,0,0
21,SUNDAY,CONDOMINIO,0.2200,4.95,94.15,0.0,24.6,0,1,0.253951,0,0
11,TUESDAY,RESIDENCIAL,0.0500,3.76,59.54,0.0,20.4,1,1,0.108144,0,0
9,WEDNESDAY,CONDOMINIO,0.2500,1.45,52.40,0.0,24.4,0,0,0.195266,0,0
11,FRIDAY,CONDOMINIO,0.0600,0.59,26.27,0.0,28.0,3,0,0.744565,0,0
6,WEDNESDAY,COMERCIAL,0.2500,2.40,12.28,7.5,29.3,0,1,0.139749,0,0
15,FRIDAY,RESIDENCIAL,0.1200,4.04,48.36,0.0,17.8,0,1,0.058991,0,0
13,TUESDAY,RESIDENCIAL,0.0600,4.86,71.51,0.0,18.5,0,0,0.088470,0,0
11,TUESDAY,RESIDENCIAL,0.1100,6.05,56.01,0.0,20.5,0,1,0.050945,0,0
17,TUESDAY,COMERCIAL,0.1500,3.00,38.83,0.0,20.4,0,1,0.086142,0,0
19,WEDNESDAY,RESIDENCIAL,0.1900,1.95,31.33,0.1,18.9,1,1,0.292468,0,0
13,THURSDAY,CONDOMINIO,0.2800,3.49,30.92,0.0,17.4,0,1,0.145409,0,0
21,FRIDAY,RESIDENCIAL,0.0900,20.18,75.11,0.0,21.4,2,1,0.620799,0,1
10,FRIDAY,COMERCIAL,0.1200,1.99,14.94,1.2,20.1,0,0,0.094963,0,0
10,WEDNESDAY,RESIDENCIAL,0.0500,2.13,23.88,0.0,22.6,0,1,0.033920,0,0
16,FRIDAY,CONDOMINIO,0.0800,2.41,74.57,21.1,16.1,0,1,0.182430,0,0
7,TUESDAY,RESIDENCIAL,0.1200,2.83,69.52,4.2,24.9,0,1,0.066971,0,0
8,WEDNESDAY,CONDOMINIO,0.2800,15.52,184.46,0.0,23.5,0,1,0.272067,0,0
19,SATURDAY,RESIDENCIAL,0.0900,8.12,144.54,0.0,20.2,0,0,0.213352,0,0
11,FRIDAY,RESIDENCIAL,0.0900,7.86,81.12,0.0,23.2,0,1,0.057054,0,0
19,WEDNESDAY,RESIDENCIAL,0.2200,0.60,26.39,0.0,12.7,2,1,0.538563,0,0
21,FRIDAY,COMERCIAL,0.2800,4.58,75.05,0.0,28.5,0,0,0.414523,0,1
10,THURSDAY,RESIDENCIAL,0.2800,2.81,40.26,0.0,23.7,0,0,0.144958,0,0
13,TUESDAY,CONDOMINIO,0.1100,4.82,49.93,0.0,17.0,0,0,0.141878,0,0
13,WEDNESDAY,CONDOMINIO,0.2500,13.22,135.91,0.0,17.4,0,0,0.336739,0,0
9,TUESDAY,CONDOMINIO,0.1200,3.67,28.50,0.0,29.3,0,1,0.081044,0,1
10,MONDAY,RURAL,0.1900,4.49,20.38,0.0,18.1,0,0,0.170197,0,0
12,FRIDAY,COMERCIAL,0.1500,25.86,250.00,0.0,17.8,0,0,0.389955,0,0
10,MONDAY,COMERCIAL,0.1200,2.20,47.93,0.0,23.4,0,1,0.065664,0,0
11,TUESDAY,RESIDENCIAL,0.0900,3.59,50.15,0.0,20.2,2,1,0.289945,0,0
